Generations	Gene	k_i	C_i
36750	yqeB	2	0.0
36750	yqhH	3	0.666666666667
36750	yrbA	2	0.0
36750	zntA	2	0.0
43250	ECB_00737	1	0.0
43250	ECB_01540	3	1.0
43250	ECB_01992	2	1.0
43250	ECB_02012	1	0.0
43250	ECB_02013	4	0.5
43250	ECB_02621	1	0.0
43250	ECB_02797	1	0.0
43250	ECB_02816	3	0.666666666667
43250	ECB_02836	1	0.0
43250	ECB_02837	1	0.0
43250	ECB_02852	1	0.0
43250	ECB_03438	1	0.0
43250	ECB_03460	1	0.0
43250	ECB_03710	1	0.0
43250	ECB_03719	1	0.0
43250	ECB_03722	1	0.0
43250	acpP	3	1.0
43250	acs	4	0.833333333333
43250	appC	1	0.0
43250	appY	1	0.0
43250	arcA	2	0.0
43250	arcB	1	0.0
43250	argR	1	0.0
43250	aroG	1	0.0
43250	astE	1	0.0
43250	atoC	1	0.0
43250	blr	3	0.666666666667
43250	cirA	1	0.0
43250	cls	1	0.0
43250	cpsG	2	1.0
43250	cpxR	1	0.0
43250	crp	1	0.0
43250	cusR	1	0.0
43250	cycA	1	0.0
43250	degS	1	0.0
43250	deoR	1	0.0
43250	dgt	1	0.0
43250	envZ	2	1.0
43250	fabF	2	0.0
43250	fadL	1	0.0
43250	farR	1	0.0
43250	feoA	3	1.0
43250	fimE	1	0.0
43250	flgB	3	1.0
43250	flu	1	0.0
43250	galF	1	0.0
43250	glgC	1	0.0
43250	glpF	1	0.0
43250	glpG	1	0.0
43250	glpR	2	1.0
43250	gltA	1	0.0
43250	gltB	1	0.0
43250	gltS	1	0.0
43250	gmhB	1	0.0
43250	gudP	1	0.0
43250	hcp	1	0.0
43250	hemX	1	0.0
43250	hepA	1	0.0
43250	hisL	60	0.0209039548023
43250	hokB	3	1.0
43250	hokD	63	0.0235535074245
43250	hpaX	1	0.0
43250	hsdS	3	0.666666666667
43250	hslU	0	0.0
43250	hupB	3	1.0
43250	hyfA	1	0.0
43250	hyfB	1	0.0
43250	iap	1	0.0
43250	iclR	0	0.0
43250	ilvL	54	0.0328441649196
43250	infB	2	1.0
43250	infC	2	1.0
43250	iscR	1	0.0
43250	lacZ	1	0.0
43250	lon	1	0.0
43250	lrp	1	0.0
43250	maeB	1	0.0
43250	malT	3	0.666666666667
43250	manC	1	0.0
43250	manY	1	0.0
43250	menC	2	1.0
43250	metH	4	0.833333333333
43250	metJ	1	0.0
43250	metR	1	0.0
43250	mhpR	1	0.0
43250	mntH	1	0.0
43250	mokB	1	0.0
43250	mokC	4	0.833333333333
43250	mqo	1	0.0
43250	mreB	4	0.833333333333
43250	mreC	1	0.0
43250	mtlD	1	0.0
43250	nadR	2	0.0
43250	narH	1	0.0
43250	narZ	51	0.0188235294118
43250	nudC	1	0.0
43250	oppD	1	0.0
43250	pbpC	1	0.0
43250	pflB	3	1.0
43250	phoH	3	0.666666666667
43250	phoR	1	0.0
43250	plsB	1	0.0
43250	prlA	1	0.0
43250	proX	1	0.0
43250	pykA	1	0.0
43250	pykF	0	0.0
43250	queA	1	0.0
43250	rbsA	1	0.0
43250	rbsB	1	0.0
43250	rbsD	1	0.0
43250	rbsR	1	0.0
43250	recF	1	0.0
43250	recO	1	0.0
43250	rfbB	1	0.0
43250	rnb	1	0.0
43250	rne	1	0.0
43250	rpiR	1	0.0
43250	rplF	2	0.0
43250	rpsA	1	0.0
43250	rpsC	1	0.0
43250	rpsD	1	0.0
43250	sapA	1	0.0
43250	sapF	1	0.0
43250	speG	1	0.0
43250	spoT	4	0.833333333333
43250	sucB	1	0.0
43250	tap	1	0.0
43250	thiI	1	0.0
43250	thrA	2	1.0
43250	tktB	1	0.0
43250	torA	1	0.0
43250	trkH	1	0.0
43250	wzy	1	0.0
43250	yaaX	3	1.0
43250	yadF	1	0.0
43250	yadH	2	1.0
43250	yahA	1	0.0
43250	ybaE	1	0.0
43250	ybaL	2	1.0
43250	ybbN	1	0.0
43250	ybcU	1	0.0
43250	ybeA	1	0.0
43250	ybeB	3	1.0
43250	ybeM	1	0.0
43250	ybhP	1	0.0
43250	ybiN	1	0.0
43250	ybjD	1	0.0
43250	ybjE	1	0.0
43250	ycbB	2	1.0
43250	ycdM	1	0.0
43250	yceK	3	1.0
43250	ycfC	1	0.0
43250	ycgG	1	0.0
43250	ydhH	1	0.0
43250	ydhK	1	0.0
43250	ydiQ	1	0.0
43250	yeaU	1	0.0
43250	yebY	3	1.0
43250	yecE	1	0.0
43250	yeeF	3	0.666666666667
43250	yeeI	1	0.0
43250	yeeR	1	0.0
43250	yeeU	1	0.0
43250	yegO	1	0.0
43250	yfaQ	1	0.0
43250	yfcTU	1	0.0
43250	yfhR	1	0.0
43250	yfiQ	1	0.0
43250	ygbK	1	0.0
43250	ygbO	1	0.0
43250	yggM	1	0.0
43250	yghS	1	0.0
43250	ygjD	1	0.0
43250	ygjG	2	1.0
43250	yhbG	1	0.0
43250	yhdG	3	1.0
43250	yhdJ	1	0.0
43250	yhfX	1	0.0
43250	yhhN	1	0.0
43250	yicC	1	0.0
43250	yicL	1	0.0
43250	yieH	1	0.0
43250	yieO	2	1.0
43250	yihP	2	1.0
43250	yihR	1	0.0
43250	yjcE	1	0.0
43250	yjeB	1	0.0
43250	yjgM	3	1.0
43250	yjgN	1	0.0
43250	yjiX	2	1.0
43250	yjjY	55	0.0390572390572
43250	ylcG	1	0.0
43250	yliE	1	0.0
43250	yoaE	1	0.0
43250	yqeB	1	0.0
43250	yqhH	3	1.0
43250	yrbA	3	1.0
43250	zntA	1	0.0
47750	ECB_00737	1	0.0
47750	ECB_01540	1	0.0
47750	ECB_01992	3	1.0
47750	ECB_02012	1	0.0
47750	ECB_02013	6	0.8
47750	ECB_02621	1	0.0
47750	ECB_02797	1	0.0
47750	ECB_02816	2	1.0
47750	ECB_02836	1	0.0
47750	ECB_02837	1	0.0
47750	ECB_02852	1	0.0
47750	ECB_03438	1	0.0
47750	ECB_03460	1	0.0
47750	ECB_03710	1	0.0
47750	ECB_03719	1	0.0
47750	ECB_03722	2	1.0
47750	acpP	3	1.0
47750	acs	4	1.0
47750	appC	1	0.0
47750	appY	2	1.0
47750	arcA	4	1.0
47750	arcB	1	0.0
47750	argR	3	1.0
47750	aroG	1	0.0
47750	astE	1	0.0
47750	atoC	1	0.0
47750	blr	4	1.0
47750	caiT	1	0.0
47750	cirA	1	0.0
47750	cls	1	0.0
47750	cpsG	2	1.0
47750	cpxR	1	0.0
47750	crp	2	1.0
47750	cusR	1	0.0
47750	cycA	1	0.0
47750	degS	1	0.0
47750	deoR	1	0.0
47750	dgt	1	0.0
47750	envZ	2	1.0
47750	fabF	3	1.0
47750	fadE	1	0.0
47750	fadL	1	0.0
47750	farR	2	1.0
47750	feoA	1	0.0
47750	fimE	2	1.0
47750	flgB	1	0.0
47750	flu	1	0.0
47750	ftsA	1	0.0
47750	ftsI	1	0.0
47750	galF	1	0.0
47750	glgA	1	0.0
47750	glgC	1	0.0
47750	glpF	1	0.0
47750	glpG	1	0.0
47750	glpR	4	1.0
47750	gltA	1	0.0
47750	gltB	1	0.0
47750	gltS	1	0.0
47750	gmhB	2	1.0
47750	gudP	1	0.0
47750	hcp	3	1.0
47750	hemX	1	0.0
47750	hepA	1	0.0
47750	hflB	1	0.0
47750	hflC	2	1.0
47750	hisL	69	0.0349531116795
47750	hokB	4	1.0
47750	hokD	87	0.0216519647153
47750	hpaX	1	0.0
47750	hsdS	2	1.0
47750	hslU	0	0.0
47750	hupB	3	1.0
47750	hyfA	2	1.0
47750	hyfB	1	0.0
47750	iap	1	0.0
47750	iclR	0	0.0
47750	ilvL	60	0.0305084745763
47750	infA	3	1.0
47750	infB	2	1.0
47750	infC	3	1.0
47750	iscR	2	1.0
47750	kduD	1	0.0
47750	lacZ	1	0.0
47750	lon	1	0.0
47750	lrp	1	0.0
47750	maeB	1	0.0
47750	malT	4	1.0
47750	manC	1	0.0
47750	manY	1	0.0
47750	menC	2	1.0
47750	metH	4	1.0
47750	metJ	2	1.0
47750	metR	2	1.0
47750	mhpR	1	0.0
47750	mntH	4	1.0
47750	mokB	1	0.0
47750	mokC	3	1.0
47750	mqo	1	0.0
47750	mreB	4	1.0
47750	mreC	1	0.0
47750	mtlD	1	0.0
47750	nadR	0	0.0
47750	narH	1	0.0
47750	narZ	60	0.0423728813559
47750	nudC	2	1.0
47750	nusA	1	0.0
47750	oppD	1	0.0
47750	pbpC	1	0.0
47750	pflB	4	1.0
47750	phoH	3	1.0
47750	phoR	1	0.0
47750	plsB	1	0.0
47750	prlA	1	0.0
47750	proX	1	0.0
47750	pykA	1	0.0
47750	pykF	0	0.0
47750	queA	1	0.0
47750	rbsA	1	0.0
47750	rbsB	2	1.0
47750	rbsD	1	0.0
47750	rbsR	1	0.0
47750	recF	1	0.0
47750	recO	1	0.0
47750	rfbB	1	0.0
47750	rnb	1	0.0
47750	rne	1	0.0
47750	rpiR	1	0.0
47750	rplF	3	1.0
47750	rpsA	1	0.0
47750	rpsC	1	0.0
47750	rpsD	1	0.0
47750	rpsE	1	0.0
47750	sapA	1	0.0
47750	sapF	2	1.0
47750	speG	1	0.0
47750	spoT	4	1.0
47750	sucB	1	0.0
47750	tap	1	0.0
47750	thiI	1	0.0
47750	thrA	2	1.0
47750	tktB	1	0.0
47750	torA	1	0.0
47750	trkH	1	0.0
47750	wzx	1	0.0
47750	wzy	1	0.0
47750	yaaX	1	0.0
47750	yabB	2	1.0
47750	yadF	3	1.0
47750	yadH	2	1.0
47750	yahA	1	0.0
47750	ybaE	1	0.0
47750	ybaL	2	1.0
47750	ybbB	1	0.0
47750	ybbN	1	0.0
47750	ybcU	1	0.0
47750	ybeA	2	1.0
47750	ybeB	3	1.0
47750	ybeM	1	0.0
47750	ybhP	2	1.0
47750	ybiN	1	0.0
47750	ybjD	1	0.0
47750	ybjE	1	0.0
47750	ycbB	2	1.0
47750	ycdM	1	0.0
47750	yceK	2	1.0
47750	ycfC	2	1.0
47750	ycgG	1	0.0
47750	ydfI	1	0.0
47750	ydhH	1	0.0
47750	ydhK	1	0.0
47750	ydiQ	2	1.0
47750	yeaU	1	0.0
47750	yebY	3	1.0
47750	yecE	2	1.0
47750	yeeF	4	1.0
47750	yeeI	1	0.0
47750	yeeR	1	0.0
47750	yeeU	1	0.0
47750	yegO	1	0.0
47750	yejF	1	0.0
47750	yfaQ	1	0.0
47750	yfcTU	1	0.0
47750	yfhR	1	0.0
47750	yfiH	1	0.0
47750	yfiQ	1	0.0
47750	ygbK	1	0.0
47750	ygbO	1	0.0
47750	yggM	1	0.0
47750	yghS	1	0.0
47750	ygjD	1	0.0
47750	ygjG	2	1.0
47750	yhbG	1	0.0
47750	yhdG	4	1.0
47750	yhdJ	1	0.0
47750	yhfX	1	0.0
47750	yhhN	2	1.0
47750	yicC	1	0.0
47750	yicL	1	0.0
47750	yieH	1	0.0
47750	yieO	3	1.0
47750	yihP	2	1.0
47750	yihR	1	0.0
47750	yihS	1	0.0
47750	yiiT	3	1.0
47750	yjcE	1	0.0
47750	yjeB	3	1.0
47750	yjgM	3	1.0
47750	yjgN	1	0.0
47750	yjiX	4	1.0
47750	yjjY	69	0.0426257459506
47750	ylcG	1	0.0
47750	yliE	1	0.0
47750	yoaE	1	0.0
47750	yqeB	1	0.0
47750	yqhH	3	1.0
47750	yrbA	3	1.0
47750	zntA	1	0.0
24750	ECB_00737	1	0.0
24750	ECB_01992	3	1.0
24750	ECB_02012	1	0.0
24750	ECB_02013	41	0.0268292682927
24750	ECB_02797	3	1.0
24750	ECB_02816	2	0.0
24750	ECB_02852	2	0.0
24750	ECB_03710	1	0.0
24750	ECB_03722	2	1.0
24750	acpP	5	1.0
24750	acs	2	0.0
24750	appC	2	1.0
24750	appY	1	0.0
24750	arcA	2	0.0
24750	blr	6	0.6
24750	cirA	1	0.0
24750	cls	1	0.0
24750	cpsG	2	1.0
24750	cpxR	3	1.0
24750	cusR	1	0.0
24750	cycA	1	0.0
24750	degS	1	0.0
24750	dgt	1	0.0
24750	envZ	1	0.0
24750	fabF	2	0.0
24750	flgB	3	1.0
24750	flu	1	0.0
24750	galF	2	0.0
24750	glpF	1	0.0
24750	glpR	3	1.0
24750	gltA	1	0.0
24750	gmhB	1	0.0
24750	hokB	9	0.5
24750	hokD	60	0.0372881355932
24750	hpaX	1	0.0
24750	hsdS	2	0.0
24750	hslU	0	0.0
24750	hupB	4	1.0
24750	hyfA	2	0.0
24750	iap	1	0.0
24750	iclR	0	0.0
24750	ilvL	33	0.094696969697
24750	infB	2	1.0
24750	infC	2	0.0
24750	lacZ	1	0.0
24750	lon	2	1.0
24750	lrp	3	1.0
24750	malT	4	0.666666666667
24750	manY	1	0.0
24750	menC	2	1.0
24750	metH	3	0.666666666667
24750	metJ	3	0.666666666667
24750	metR	1	0.0
24750	mntH	1	0.0
24750	mokC	3	0.666666666667
24750	mqo	1	0.0
24750	mreB	4	0.666666666667
24750	mreC	1	0.0
24750	mtlD	2	0.0
24750	nadR	4	0.666666666667
24750	narZ	1	0.0
24750	nudC	2	1.0
24750	oppD	1	0.0
24750	pbpC	1	0.0
24750	pflB	2	1.0
24750	phoH	1	0.0
24750	phoR	1	0.0
24750	plsB	1	0.0
24750	prlA	1	0.0
24750	proX	1	0.0
24750	pykA	1	0.0
24750	pykF	0	0.0
24750	rbsA	2	1.0
24750	rbsB	1	0.0
24750	rbsD	2	0.0
24750	rbsR	2	0.0
24750	recF	1	0.0
24750	recO	1	0.0
24750	rfbB	1	0.0
24750	rnb	2	1.0
24750	rne	1	0.0
24750	rpiR	1	0.0
24750	rplF	2	0.0
24750	rpsA	2	1.0
24750	rpsC	2	0.0
24750	sapA	1	0.0
24750	sapF	2	1.0
24750	speG	3	1.0
24750	spoT	2	1.0
24750	thiI	1	0.0
24750	thrA	2	1.0
24750	trkH	2	0.0
24750	wzy	2	1.0
24750	ybaE	1	0.0
24750	ybaL	2	0.0
24750	ybbN	1	0.0
24750	ybcU	1	0.0
24750	ybeA	3	0.666666666667
24750	ybeB	5	0.8
24750	ybeM	2	0.0
24750	ybhP	1	0.0
24750	ycbB	2	0.0
24750	ycdM	2	0.0
24750	yceK	3	1.0
24750	ycfC	1	0.0
24750	ycgG	1	0.0
24750	ydhK	1	0.0
24750	ydiQ	3	1.0
24750	yebY	7	0.809523809524
24750	yecE	1	0.0
24750	yeeF	1	0.0
24750	yeeI	1	0.0
24750	yeeR	1	0.0
24750	yeeU	1	0.0
24750	yegO	1	0.0
24750	yfaQ	1	0.0
24750	yfcTU	1	0.0
24750	yggM	1	0.0
24750	yghS	1	0.0
24750	ygjD	1	0.0
24750	ygjG	2	1.0
24750	yhdG	2	0.0
24750	yhdJ	2	1.0
24750	yicL	1	0.0
24750	yieO	2	1.0
24750	yihP	2	0.0
24750	yjcE	1	0.0
24750	yjeB	2	1.0
24750	yjgM	1	0.0
24750	yjgN	2	1.0
24750	yjiX	4	0.833333333333
24750	yjjY	53	0.044992743106
24750	ylcG	51	0.0149019607843
24750	yliE	1	0.0
24750	yoaE	1	0.0
24750	yqeB	2	1.0
24750	yqhH	8	0.714285714286
24750	yrbA	5	1.0
24750	zntA	1	0.0
20250	ECB_00737	2	0.0
20250	ECB_01992	3	0.666666666667
20250	ECB_02012	1	0.0
20250	ECB_02797	3	1.0
20250	ECB_02816	3	0.0
20250	ECB_02852	4	1.0
20250	ECB_03710	2	0.0
20250	ECB_03722	2	0.0
20250	acpP	9	0.916666666667
20250	acs	3	0.0
20250	appC	3	1.0
20250	appY	2	0.0
20250	arcA	4	0.833333333333
20250	blr	50	0.114285714286
20250	cirA	2	0.0
20250	cls	4	1.0
20250	cpsG	2	0.0
20250	cpxR	3	1.0
20250	cusR	1	0.0
20250	cycA	2	0.0
20250	envZ	1	0.0
20250	fabF	4	1.0
20250	flgB	4	1.0
20250	flu	2	0.0
20250	galF	2	1.0
20250	gltA	1	0.0
20250	gmhB	2	0.0
20250	hokB	14	0.549450549451
20250	hokD	60	0.0305084745763
20250	hpaX	1	0.0
20250	hsdS	4	1.0
20250	hslU	0	0.0
20250	hupB	8	0.928571428571
20250	hyfA	4	1.0
20250	iap	1	0.0
20250	iclR	2	1.0
20250	ilvL	60	0.0909604519774
20250	infB	3	1.0
20250	infC	3	0.0
20250	lacZ	2	0.0
20250	lon	3	1.0
20250	lrp	3	1.0
20250	malT	4	0.833333333333
20250	menC	1	0.0
20250	metH	4	0.833333333333
20250	metJ	6	0.933333333333
20250	mntH	2	0.0
20250	mokC	4	0.833333333333
20250	mreB	4	0.833333333333
20250	mreC	1	0.0
20250	mtlD	4	1.0
20250	nadR	3	1.0
20250	narZ	1	0.0
20250	nudC	2	0.0
20250	oppD	1	0.0
20250	pbpC	2	0.0
20250	pflB	4	1.0
20250	phoH	2	0.0
20250	phoR	2	0.0
20250	plsB	3	1.0
20250	prlA	1	0.0
20250	proX	2	0.0
20250	pykA	4	1.0
20250	pykF	0	0.0
20250	rbsA	3	1.0
20250	rbsB	2	0.0
20250	rbsD	3	0.666666666667
20250	rbsR	4	1.0
20250	recO	1	0.0
20250	rfbB	1	0.0
20250	rnb	3	1.0
20250	rne	3	1.0
20250	rpiR	2	0.0
20250	rplF	3	0.666666666667
20250	rpsA	3	1.0
20250	rpsC	2	1.0
20250	sapA	2	0.0
20250	sapF	2	0.0
20250	speG	3	1.0
20250	spoT	4	0.833333333333
20250	thiI	2	0.0
20250	thrA	3	1.0
20250	trkH	2	1.0
20250	wzy	3	1.0
20250	ybaE	2	0.0
20250	ybaL	4	0.5
20250	ybbN	2	0.0
20250	ybcU	1	0.0
20250	ybeB	7	0.904761904762
20250	ybeM	4	1.0
20250	ybhP	2	0.0
20250	ycdM	4	1.0
20250	yceK	3	0.666666666667
20250	ycfC	2	0.0
20250	yebY	9	0.916666666667
20250	yecE	2	0.0
20250	yeeF	1	0.0
20250	yeeI	2	0.0
20250	yeeR	2	0.0
20250	yeeU	2	0.0
20250	yegO	2	0.0
20250	yfaQ	4	1.0
20250	yfcTU	2	0.0
20250	yggM	1	0.0
20250	yghS	2	0.0
20250	ygjD	1	0.0
20250	ygjG	2	0.0
20250	yhdG	2	1.0
20250	yhdJ	3	1.0
20250	yicL	1	0.0
20250	yieO	3	0.0
20250	yihP	3	1.0
20250	yjcE	2	0.0
20250	yjeB	4	0.666666666667
20250	yjgM	2	0.0
20250	yjgN	3	1.0
20250	yjiX	36	0.14126984127
20250	yjjY	59	0.0233781414378
20250	ylcG	54	0.0503144654088
20250	yoaE	2	0.0
20250	yqeB	3	1.0
20250	yqhH	12	0.666666666667
20250	yrbA	9	0.916666666667
16250	ECB_00737	2	0.0
16250	ECB_01992	2	0.0
16250	ECB_02797	1	0.0
16250	ECB_02816	5	0.8
16250	ECB_02852	5	0.8
16250	ECB_03710	2	0.0
16250	ECB_03722	2	0.0
16250	acpP	8	0.857142857143
16250	acs	2	1.0
16250	appC	1	0.0
16250	arcA	3	0.666666666667
16250	blr	38	0.120910384068
16250	cls	4	0.833333333333
16250	cpsG	2	0.0
16250	cycA	2	0.0
16250	envZ	2	1.0
16250	fabF	2	0.0
16250	flgB	2	0.0
16250	flu	2	0.0
16250	galF	2	0.0
16250	gmhB	4	0.833333333333
16250	hokB	17	0.426470588235
16250	hokD	51	0.0447058823529
16250	hsdS	2	0.0
16250	hslU	0	0.0
16250	hupB	7	0.904761904762
16250	hyfA	5	0.8
16250	iap	2	1.0
16250	iclR	1	0.0
16250	ilvL	49	0.046768707483
16250	infB	4	0.666666666667
16250	infC	7	0.857142857143
16250	lacZ	2	0.0
16250	lon	1	0.0
16250	lrp	1	0.0
16250	malT	3	0.666666666667
16250	menC	2	1.0
16250	metH	2	0.0
16250	mntH	2	0.0
16250	mokC	11	0.672727272727
16250	mreB	3	0.666666666667
16250	mreC	2	1.0
16250	nadR	2	0.0
16250	narZ	2	1.0
16250	nudC	2	0.0
16250	oppD	2	1.0
16250	pbpC	2	0.0
16250	pflB	4	0.833333333333
16250	phoH	2	0.0
16250	phoR	2	0.0
16250	plsB	4	0.833333333333
16250	prlA	2	1.0
16250	proX	2	0.0
16250	pykF	0	0.0
16250	rbsA	1	0.0
16250	rbsB	2	0.0
16250	rbsD	2	0.0
16250	rbsR	4	0.833333333333
16250	recO	3	1.0
16250	rfbB	2	1.0
16250	rnb	1	0.0
16250	rne	4	0.833333333333
16250	rpiR	2	0.0
16250	rplF	2	0.0
16250	rpsA	1	0.0
16250	rpsC	2	0.0
16250	sapA	2	0.0
16250	sapF	2	0.0
16250	speG	1	0.0
16250	spoT	3	0.666666666667
16250	thiI	2	0.0
16250	thrA	4	0.666666666667
16250	trkH	2	0.0
16250	wzy	1	0.0
16250	ybaE	2	0.0
16250	ybaL	4	0.833333333333
16250	ybbN	2	0.0
16250	ybeB	8	0.785714285714
16250	ybeM	5	0.8
16250	ybhP	2	0.0
16250	ycdM	4	0.833333333333
16250	yceK	3	0.666666666667
16250	ycfC	4	0.833333333333
16250	yebY	8	0.857142857143
16250	yecE	2	0.0
16250	yeeF	2	1.0
16250	yeeR	2	0.0
16250	yeeU	2	0.0
16250	yegO	2	0.0
16250	yfaQ	4	0.833333333333
16250	yfcTU	2	0.0
16250	yggM	2	1.0
16250	yghS	2	0.0
16250	ygjD	2	1.0
16250	ygjG	2	0.0
16250	yhdG	4	0.833333333333
16250	yhdJ	1	0.0
16250	yicL	2	1.0
16250	yieO	4	0.666666666667
16250	yihP	1	0.0
16250	yjcE	2	0.0
16250	yjeB	5	0.8
16250	yjiX	22	0.285714285714
16250	yjjY	51	0.0352941176471
16250	ylcG	53	0.0609579100145
16250	yqeB	1	0.0
16250	yqhH	12	0.575757575758
12750	ECB_00737	5	0.9
12750	ECB_01992	5	0.8
12750	ECB_02797	3	0.666666666667
12750	ECB_02816	5	1.0
12750	ECB_02852	5	1.0
12750	ECB_03722	4	0.833333333333
12750	acpP	10	0.866666666667
12750	acs	2	1.0
12750	appC	3	0.666666666667
12750	arcA	3	0.666666666667
12750	blr	48	0.118794326241
12750	cls	5	0.9
12750	cycA	5	0.9
12750	envZ	2	1.0
12750	fabF	3	0.666666666667
12750	flgB	43	0.108527131783
12750	galF	3	0.666666666667
12750	hokB	38	0.210526315789
12750	hokD	48	0.107269503546
12750	hsdS	5	0.9
12750	hslU	0	0.0
12750	hupB	9	0.916666666667
12750	hyfA	5	1.0
12750	iap	2	1.0
12750	iclR	1	0.0
12750	infB	3	0.666666666667
12750	infC	7	1.0
12750	lrp	5	0.9
12750	malT	2	1.0
12750	metH	2	0.0
12750	mntH	4	0.833333333333
12750	mokC	12	0.727272727273
12750	mreB	3	0.666666666667
12750	mreC	2	1.0
12750	nadR	2	0.0
12750	narZ	2	1.0
12750	nudC	4	0.833333333333
12750	oppD	2	1.0
12750	phoH	5	0.9
12750	plsB	5	0.9
12750	prlA	2	1.0
12750	pykF	0	0.0
12750	rbsA	3	0.666666666667
12750	rbsB	4	0.833333333333
12750	rbsD	3	0.666666666667
12750	rbsR	5	1.0
12750	recO	3	1.0
12750	rfbB	2	1.0
12750	rne	5	0.9
12750	rplF	3	0.666666666667
12750	rpsA	3	0.666666666667
12750	rpsC	3	0.666666666667
12750	sapF	4	0.833333333333
12750	speG	5	0.9
12750	spoT	4	0.833333333333
12750	thiI	4	0.833333333333
12750	thrA	4	0.833333333333
12750	trkH	3	0.666666666667
12750	wzy	3	0.666666666667
12750	ybaE	4	0.833333333333
12750	ybaL	4	0.833333333333
12750	ybbN	5	0.9
12750	ybeB	12	0.727272727273
12750	ybeM	5	1.0
12750	ybhP	4	0.833333333333
12750	ycdM	4	1.0
12750	yceK	5	0.8
12750	ycfC	7	0.952380952381
12750	yebY	11	0.8
12750	yecE	6	0.933333333333
12750	yeeF	2	1.0
12750	yeeR	3	0.666666666667
12750	yeeU	5	0.9
12750	yegO	3	0.666666666667
12750	yfaQ	5	0.9
12750	yfcTU	3	0.666666666667
12750	yggM	2	1.0
12750	ygjD	2	1.0
12750	yhdG	4	0.833333333333
12750	yhdJ	3	0.666666666667
12750	yieO	3	0.666666666667
12750	yihP	3	0.666666666667
12750	yjcE	4	0.833333333333
12750	yjiX	21	0.342857142857
12750	yjjY	55	0.107744107744
12750	ylcG	59	0.0666277030976
12750	yqeB	3	0.666666666667
12750	yqhH	22	0.350649350649
750	ECB_01992	5	0.8
750	mreB	7	0.52380952381
750	mreC	5	1.0
750	nadR	7	0.619047619048
750	prlA	5	1.0
750	pykF	0	0.0
750	rbsB	5	0.8
750	rbsD	5	0.7
750	rbsR	4	0.666666666667
750	spoT	8	0.464285714286
750	trkH	5	0.7
750	ybeB	4	0.666666666667
750	yfaQ	2	1.0
750	yhdG	5	0.8
750	yieO	7	0.619047619048
4250	ECB_01992	16	0.616666666667
4250	acpP	17	0.566176470588
4250	appC	11	0.836363636364
4250	cycA	8	0.892857142857
4250	fabF	15	0.466666666667
4250	flgB	15	0.704761904762
4250	hokB	25	0.456666666667
4250	hokD	23	0.462450592885
4250	hslU	0	0.0
4250	iclR	16	0.491666666667
4250	infC	13	0.730769230769
4250	malT	6	1.0
4250	mokC	17	0.566176470588
4250	mreB	8	0.928571428571
4250	mreC	5	0.8
4250	nadR	11	0.727272727273
4250	phoH	9	0.833333333333
4250	prlA	5	0.8
4250	pykF	0	0.0
4250	rbsA	11	0.836363636364
4250	rbsB	13	0.730769230769
4250	rbsD	14	0.703296703297
4250	rbsR	10	0.844444444444
4250	rplF	14	0.703296703297
4250	rpsA	11	0.836363636364
4250	spoT	16	0.525
4250	trkH	14	0.703296703297
4250	ybaL	15	0.409523809524
4250	ybeB	16	0.575
4250	yfaQ	9	0.888888888889
4250	yfcTU	6	1.0
4250	yhdG	17	0.588235294118
4250	yieO	14	0.549450549451
8250	ECB_01992	20	0.431578947368
8250	ECB_03722	8	0.892857142857
8250	acpP	28	0.26455026455
8250	appC	7	1.0
8250	arcA	5	0.7
8250	cycA	4	0.666666666667
8250	fabF	3	0.333333333333
8250	flgB	24	0.260869565217
8250	hokB	39	0.172739541161
8250	hokD	35	0.206722689076
8250	hslU	0	0.0
8250	iap	2	1.0
8250	iclR	5	0.8
8250	infB	4	0.666666666667
8250	infC	6	0.866666666667
8250	malT	3	0.333333333333
8250	metH	4	0.666666666667
8250	mokC	18	0.437908496732
8250	mreB	5	0.7
8250	mreC	2	1.0
8250	nadR	1	0.0
8250	oppD	2	1.0
8250	phoH	5	0.7
8250	prlA	2	1.0
8250	pykF	0	0.0
8250	rbsA	7	1.0
8250	rbsB	8	0.892857142857
8250	rbsD	11	0.727272727273
8250	rbsR	4	1.0
8250	rplF	11	0.727272727273
8250	rpsA	7	1.0
8250	rpsC	8	0.857142857143
8250	sapF	8	0.892857142857
8250	speG	13	0.461538461538
8250	spoT	4	0.666666666667
8250	thrA	6	0.866666666667
8250	trkH	6	0.866666666667
8250	wzy	8	0.821428571429
8250	ybaE	6	0.866666666667
8250	ybaL	6	0.733333333333
8250	ybbN	5	0.7
8250	ybeB	13	0.628205128205
8250	ybhP	8	0.892857142857
8250	ycdM	3	1.0
8250	yceK	25	0.34
8250	ycfC	11	0.763636363636
8250	yecE	9	0.833333333333
8250	yeeR	4	0.666666666667
8250	yeeU	5	0.7
8250	yfaQ	3	1.0
8250	yfcTU	4	0.666666666667
8250	yggM	2	1.0
8250	ygjD	2	1.0
8250	yhdG	3	0.666666666667
8250	yieO	3	0.333333333333
8250	yihP	7	1.0
8250	ylcG	42	0.0882694541231
6250	ECB_01992	8	0.75
6250	acpP	20	0.415789473684
6250	appC	8	0.892857142857
6250	arcA	14	0.428571428571
6250	cycA	5	0.9
6250	fabF	13	0.615384615385
6250	flgB	20	0.352631578947
6250	hokB	32	0.199596774194
6250	hokD	25	0.33
6250	hslU	0	0.0
